FID	IID	Menthol_Sweet	Menthol_Salty	Menthol_Sour	Menthol_Bitter	Menthol_Burn	Menthol_Cool	Menthol_Liking	Menthol_Intense	Capsaicin_Sweet	Capsaicin_Salty	Capsaicin_Sour	Capsaicin_Bitter	Capsaicin_Burn	Capsaicin_Cool	Capsaicin_Liking	Capsaicin_Intense	X25CornOilNoFA_Fatty	X25CornOilNoFA_Salty	X25CornOilNoFA_Crispy	X25CornOilNoFA_Liking	X15CornOilNoFA_Fatty	X15CornOilNoFA_Salty	X15CornOilNoFA_Crispy	X15CornOilNoFA_Liking	X5CornOilNoFA_Fatty	X5CornOilNoFA_Salty	X5CornOilNoFA_Crispy	X5CornOilNoFA_Liking	X10CornOilNoFA_Fatty	X10CornOilNoFA_Salty	X10CornOilNoFA_Crispy	X10CornOilNoFA_Liking	X5CornOil_02Palmitic_Fatty	X5CornOil_02Palmitic_Salty	X5CornOil_02Palmitic_Crispy	X5CornOil_02Palmitic_Liking	X25CornOil_02Palmitic_Fatty	X25CornOil_02Palmitic_Salty	X25CornOil_02Palmitic_Crispy	X25CornOil_02Palmitic_Liking	Water_Cool1	Sucrose_Cool2	NaCl_Cool3	PTC_Cool9	logMenthol_Sweet	logMenthol_Salty	logMenthol_Sour	logMenthol_Bitter	logMenthol_Burn	logMenthol_Cool	logMenthol_Liking	logMenthol_Intense	logCapsaicin_Sweet	logCapsaicin_Salty	logCapsaicin_Sour	logCapsaicin_Bitter	logCapsaicin_Burn	logCapsaicin_Cool	logCapsaicin_Liking	logCapsaicin_Intense	logX25CornOilNoFA_Fatty	logX25CornOilNoFA_Salty	logX25CornOilNoFA_Crispy	logX25CornOilNoFA_Liking	logX15CornOilNoFA_Fatty	logX15CornOilNoFA_Salty	logX15CornOilNoFA_Crispy	logX15CornOilNoFA_Liking	logX5CornOilNoFA_Fatty	logX5CornOilNoFA_Salty	logX5CornOilNoFA_Crispy	logX5CornOilNoFA_Liking	logX10CornOilNoFA_Fatty	logX10CornOilNoFA_Salty	logX10CornOilNoFA_Crispy	logX10CornOilNoFA_Liking	logX5CornOil_02Palmitic_Fatty	logX5CornOil_02Palmitic_Salty	logX5CornOil_02Palmitic_Crispy	logX5CornOil_02Palmitic_Liking	logX25CornOil_02Palmitic_Fatty	logX25CornOil_02Palmitic_Salty	logX25CornOil_02Palmitic_Crispy	logX25CornOil_02Palmitic_Liking	logWater_Cool1	logSucrose_Cool2	logNaCl_Cool3	logPTC_Cool9	sqrtMenthol_Sweet	sqrtMenthol_Salty	sqrtMenthol_Sour	sqrtMenthol_Bitter	sqrtMenthol_Burn	sqrtMenthol_Cool	sqrtMenthol_Liking	sqrtMenthol_Intense	sqrtCapsaicin_Sweet	sqrtCapsaicin_Salty	sqrtCapsaicin_Sour	sqrtCapsaicin_Bitter	sqrtCapsaicin_Burn	sqrtCapsaicin_Cool	sqrtCapsaicin_Liking	sqrtCapsaicin_Intense	sqrtX25CornOilNoFA_Fatty	sqrtX25CornOilNoFA_Salty	sqrtX25CornOilNoFA_Crispy	sqrtX25CornOilNoFA_Liking	sqrtX15CornOilNoFA_Fatty	sqrtX15CornOilNoFA_Salty	sqrtX15CornOilNoFA_Crispy	sqrtX15CornOilNoFA_Liking	sqrtX5CornOilNoFA_Fatty	sqrtX5CornOilNoFA_Salty	sqrtX5CornOilNoFA_Crispy	sqrtX5CornOilNoFA_Liking	sqrtX10CornOilNoFA_Fatty	sqrtX10CornOilNoFA_Salty	sqrtX10CornOilNoFA_Crispy	sqrtX10CornOilNoFA_Liking	sqrtX5CornOil_02Palmitic_Fatty	sqrtX5CornOil_02Palmitic_Salty	sqrtX5CornOil_02Palmitic_Crispy	sqrtX5CornOil_02Palmitic_Liking	sqrtX25CornOil_02Palmitic_Fatty	sqrtX25CornOil_02Palmitic_Salty	sqrtX25CornOil_02Palmitic_Crispy	sqrtX25CornOil_02Palmitic_Liking	sqrtWater_Cool1	sqrtSucrose_Cool2	sqrtNaCl_Cool3	sqrtPTC_Cool9	zsqrtMenthol_Sweet	zsqrtMenthol_Salty	zsqrtMenthol_Sour	zsqrtMenthol_Bitter	zsqrtMenthol_Burn	zsqrtMenthol_Cool	zsqrtMenthol_Liking	zsqrtMenthol_Intense	zsqrtCapsaicin_Sweet	zsqrtCapsaicin_Salty	zsqrtCapsaicin_Sour	zsqrtCapsaicin_Bitter	zsqrtCapsaicin_Burn	zsqrtCapsaicin_Cool	zsqrtCapsaicin_Liking	zsqrtCapsaicin_Intense	zsqrtX25CornOilNoFA_Fatty	zsqrtX25CornOilNoFA_Salty	zsqrtX25CornOilNoFA_Crispy	zsqrtX25CornOilNoFA_Liking	zsqrtX15CornOilNoFA_Fatty	zsqrtX15CornOilNoFA_Salty	zsqrtX15CornOilNoFA_Crispy	zsqrtX15CornOilNoFA_Liking	zsqrtX5CornOilNoFA_Fatty	zsqrtX5CornOilNoFA_Salty	zsqrtX5CornOilNoFA_Crispy	zsqrtX5CornOilNoFA_Liking	zsqrtX10CornOilNoFA_Fatty	zsqrtX10CornOilNoFA_Salty	zsqrtX10CornOilNoFA_Crispy	zsqrtX10CornOilNoFA_Liking	zsqrtX5CornOil_02Palmitic_Fatty	zsqrtX5CornOil_02Palmitic_Salty	zsqrtX5CornOil_02Palmitic_Crispy	zsqrtX5CornOil_02Palmitic_Liking	zsqrtX25CornOil_02Palmitic_Fatty	zsqrtX25CornOil_02Palmitic_Salty	zsqrtX25CornOil_02Palmitic_Crispy	zsqrtX25CornOil_02Palmitic_Liking	zsqrtWater_Cool1	zsqrtSucrose_Cool2	zsqrtNaCl_Cool3	zsqrtPTC_Cool9
TW_2342_TW_2342	TW_2342_TW_2342	0	0	0	0	0.1	0	1.5	4.7	0	0	0	0	4.5	0	2	1.5	4.6	5.9	5.4	5.1	2.7	4.4	3.6	1.8	4.2	1.2	4.1	1	5.5	3	5.9	0.9	2	0.3	3.9	1	6.6	3.8	6.2	2.1	0	0	0	0	-1	-1	-1	-1	-0.698970004	-1	0.204119983	0.681241237	-1	-1	-1	-1	0.662757832	-1	0.322219295	0.204119983	0.672097858	0.77815125	0.740362689	0.716003344	0.447158031	0.653212514	0.568201724	0.278753601	0.633468456	0.113943352	0.62324929	0.041392685	0.748188027	0.491361694	0.77815125	0	0.322219295	-0.397940009	0.602059991	0.041392685	0.826074803	0.591064607	0.799340549	0.342422681	-1	-1	-1	-1	0	0	0	0	0.316227766	0	1.224744871	2.167948339	0	0	0	0	2.121320344	0	1.414213562	1.224744871	2.144761059	2.42899156	2.323790008	2.258317958	1.643167673	2.097617696	1.897366596	1.341640786	2.049390153	1.095445115	2.024845673	1	2.34520788	1.732050808	2.42899156	0.948683298	1.414213562	0.547722558	1.974841766	1	2.569046516	1.949358869	2.48997992	1.449137675	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.527832631	-0.907601625	-0.297281849	0.502336683	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.157717046	-0.121305038	0.7899568	-2.680718982	1.308799176	1.60153157	0.791520591	0.250144279	0.124621729	0.886701821	-0.355967935	-2.175943945	0.985703754	-0.472578294	0.308730456	-2.407725653	1.372593882	0.317096592	1.050666086	-3.054605517	-0.29284939	-1.320296151	0.162737198	-2.234417538	1.692963636	0.908139146	1.203859642	-0.876040923	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2374_TW_2374	TW_2374_TW_2374	0	0	0	0	0	5	5.2	4.7	0	0	0	0	6.3	0	2	6.4	4.6	2.1	5.5	5.8	3.2	6	1.8	4.8	2.5	5.9	2.2	5	2.6	4.8	2.9	5.5	1.7	1.9	1.7	3.3	2.4	1.7	5.5	5.2	0	0	0	6.1	-1	-1	-1	-1	-1	0.707570176	0.72427587	0.681241237	-1	-1	-1	-1	0.806179974	-1	0.322219295	0.812913357	0.672097858	0.342422681	0.748188027	0.770852012	0.51851394	0.785329835	0.278753601	0.69019608	0.414973348	0.77815125	0.361727836	0.707570176	0.431363764	0.69019608	0.477121255	0.748188027	0.255272505	0.301029996	0.255272505	0.531478917	0.397940009	0.255272505	0.748188027	0.72427587	-1	-1	-1	0.792391689	0	0	0	0	0	2.236067977	2.28035085	2.167948339	0	0	0	0	2.50998008	0	1.414213562	2.529822128	2.144761059	1.449137675	2.34520788	2.408318916	1.788854382	2.449489743	1.341640786	2.19089023	1.58113883	2.42899156	1.483239697	2.236067977	1.61245155	2.19089023	1.702938637	2.34520788	1.303840481	1.378404875	1.303840481	1.816590212	1.549193338	1.303840481	2.34520788	2.28035085	0	0	0	2.469817807	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	1.252621931	1.302534186	0.502336683	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.653045365	-0.121305038	0.7899568	0.735884286	1.308799176	-0.006324767	0.838559471	0.593054243	0.383317377	1.51396937	-1.786380192	0.126822747	0.159100687	1.740755525	-0.776481672	0.414158019	0.057436106	1.167032992	-0.532212698	0.671960056	-0.478478126	-0.056264472	-1.1942904	-0.425249271	0.06766097	-0.127793632	0.90245888	0.654546179	-0.605815742	-0.126897547	-0.050702013	5.250419719
TW_389_TW_389	TW_389_TW_389	0	0	0	0	0	6.6	1	5.1	0	0	0	0	7.5	0	0	7.5	4.6	5.5	7.5	6	6.1	4.7	7.4	5.6	3.3	2.5	5.9	3.6	7.1	7.3	7.5	5.2	4.6	3.8	6.2	3.8	1.2	0.2	5.2	3.9	0	0	0	0	-1	-1	-1	-1	-1	0.826074803	0.041392685	0.716003344	-1	-1	-1	-1	0.880813592	-1	-1	0.880813592	0.672097858	0.748188027	0.880813592	0.785329835	0.792391689	0.681241237	0.875061263	0.755874856	0.531478917	0.414973348	0.77815125	0.568201724	0.857332496	0.86923172	0.880813592	0.72427587	0.672097858	0.591064607	0.799340549	0.591064607	0.113943352	-0.522878745	0.72427587	0.602059991	-1	-1	-1	-1	0	0	0	0	0	2.569046516	1	2.258317958	0	0	0	0	2.738612788	0	0	2.738612788	2.144761059	2.34520788	2.738612788	2.449489743	2.469817807	2.167948339	2.720294102	2.366431913	1.816590212	1.58113883	2.42899156	1.897366596	2.664582519	2.701851217	2.738612788	2.28035085	2.144761059	1.949358869	2.48997992	1.949358869	1.095445115	0.447213595	2.28035085	1.974841766	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	1.574306285	-0.637892319	0.72396235	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.944426861	-0.121305038	-1.331927164	1.282483997	1.308799176	1.464049724	1.702572767	0.687172887	1.592503001	1.012077311	1.762208997	0.602809565	0.574742512	0.333544604	1.118514759	-0.359080925	1.945810411	2.113517363	1.725675933	0.498891871	0.935807153	0.812544121	1.204548454	-0.131098254	-0.655460958	-1.502514921	0.767433096	0.091985	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_1775_TW_1775	TW_1775_TW_1775	0	0	0	0	0	3.25	4.55	2.5	0	0	0	0	5.35	0	0.15	5	4.7	3.3	4.65	4.25	5.4	4.25	5.3	6.5	3.2	3.85	1.9	3.85	6.15	7.5	6.4	6.15	3.2	1.15	1.25	3	2.1	1.6	3.85	3.05	0	0	0	0	-1	-1	-1	-1	-1	0.525044807	0.667452953	0.414973348	-1	-1	-1	-1	0.736396502	-1	-0.602059991	0.707570176	0.681241237	0.531478917	0.67669361	0.638489257	0.740362689	0.638489257	0.73239376	0.819543936	0.51851394	0.596597096	0.301029996	0.596597096	0.795880017	0.880813592	0.812913357	0.795880017	0.51851394	0.096910013	0.130333768	0.491361694	0.342422681	0.230448921	0.596597096	0.498310554	-1	-1	-1	-1	0	0	0	0	0	1.802775638	2.133072901	1.58113883	0	0	0	0	2.313006701	0	0.387298335	2.236067977	2.167948339	1.816590212	2.156385865	2.061552813	2.323790008	2.061552813	2.302172887	2.549509757	1.788854382	1.962141687	1.378404875	1.962141687	2.479919354	2.738612788	2.529822128	2.479919354	1.788854382	1.072380529	1.118033989	1.732050808	1.449137675	1.264911064	1.962141687	1.74642492	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.834026286	1.079328152	-0.936775821	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.402012177	-0.121305038	-0.750825308	-0.033144051	1.347882577	0.596633387	0.423860192	-0.199671039	1.33320168	0.822410466	0.685984535	1.099230922	0.52578051	0.965908413	-0.986538476	-0.211202511	1.61437527	2.181613076	1.270488308	1.031431811	0.337232701	-0.521935235	-1.570063954	-0.612547631	-0.091794077	-0.190267854	0.104953765	-0.328619351	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2111_TW_2111	TW_2111_TW_2111	0	0	0	0	0	4.5	2.8	4.5	0	0	0	0	5.6	0	0.4	6.5	4.7	3.2	2.5	5.6	5.4	3.7	4.8	5.2	5.3	6	6.1	7.3	1.8	1.8	2.5	3.7	2	2.7	2.9	4.6	0.1	0.1	1	3.3	0	0	0	0	-1	-1	-1	-1	-1	0.662757832	0.462397998	0.662757832	-1	-1	-1	-1	0.755874856	-1	-0.301029996	0.819543936	0.681241237	0.51851394	0.414973348	0.755874856	0.740362689	0.579783597	0.69019608	0.72427587	0.73239376	0.785329835	0.792391689	0.86923172	0.278753601	0.278753601	0.414973348	0.579783597	0.322219295	0.447158031	0.477121255	0.672097858	-0.698970004	-0.698970004	0.041392685	0.531478917	-1	-1	-1	-1	0	0	0	0	0	2.121320344	1.673320053	2.121320344	0	0	0	0	2.366431913	0	0.632455532	2.549509757	2.167948339	1.788854382	1.58113883	2.366431913	2.323790008	1.923538406	2.19089023	2.28035085	2.302172887	2.449489743	2.469817807	2.701851217	1.341640786	1.341640786	1.58113883	1.923538406	1.414213562	1.643167673	1.702938637	2.144761059	0.316227766	0.316227766	1	1.816590212	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	1.141766383	0.382553036	0.38798453	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.470100064	-0.121305038	-0.382991807	0.787425156	1.347882577	0.551121265	-0.839522843	0.497298383	1.33320168	0.576377968	0.399548178	0.369398043	1.431940577	1.774777079	1.200318026	1.477518727	-0.428617536	-0.406083834	-0.797750271	-0.453246736	-0.29284939	0.346619467	-0.387157502	0.301818325	-1.897271115	-1.712721967	-1.898128029	-0.199417728	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2197_TW_2197	TW_2197_TW_2197	0	0	0	0	2.6	0	2	4.3	0	0	0	0	6	0	1.8	5.3	4.7	0.7	1.5	5.1	2.1	2.7	2.9	5.8	5.1	3.6	3.7	5.9	1.4	2	1.6	5.2	6	5.2	4.6	7.3	3.9	3.7	3.9	7.3	2.1	0	0	0	-1	-1	-1	-1	0.431363764	-1	0.322219295	0.643452676	-1	-1	-1	-1	0.785329835	-1	0.278753601	0.73239376	0.681241237	-0.096910013	0.204119983	0.716003344	0.342422681	0.447158031	0.477121255	0.770852012	0.716003344	0.568201724	0.579783597	0.77815125	0.176091259	0.322219295	0.230448921	0.72427587	0.785329835	0.72427587	0.672097858	0.86923172	0.602059991	0.579783597	0.602059991	0.86923172	0.342422681	-1	-1	-1	0	0	0	0	1.61245155	0	1.414213562	2.073644135	0	0	0	0	2.449489743	0	1.341640786	2.302172887	2.167948339	0.836660027	1.224744871	2.258317958	1.449137675	1.643167673	1.702938637	2.408318916	2.258317958	1.897366596	1.923538406	2.42899156	1.183215957	1.414213562	1.264911064	2.28035085	2.449489743	2.28035085	2.144761059	2.701851217	1.974841766	1.923538406	1.974841766	2.701851217	1.449137675	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.854894805	-0.907601625	-0.01013394	0.2710617	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.575953312	-0.121305038	0.681068712	0.139914096	1.347882577	-1.011348151	-1.622251052	0.250144279	-0.219917017	0.076572815	-0.856416413	0.716387496	1.354523564	0.858398922	0.105741789	0.854593269	-0.712959871	-0.271652831	-1.48716313	0.498891871	1.448308932	1.316207604	0.506380608	1.536060202	0.746001284	0.866702273	0.131394046	1.430692472	1.527561207	-0.126897547	-0.050702013	-0.339631314
TW_935_TW_935	TW_935_TW_935	0	0	0	0	0	5	3.9	5.2	0	0	0	0	7	0	0	7.4	4.7	3.5	7.1	4.8	0.4	5.4	7.1	3.6	5.7	2.4	5.9	3.5	1.9	2.2	6.3	4.4	6.1	0.2	0.7	3.5	5.6	1.2	0.9	1.3	0	0	0	0	-1	-1	-1	-1	-1	0.707570176	0.602059991	0.72427587	-1	-1	-1	-1	0.851258349	-1	-1	0.875061263	0.681241237	0.556302501	0.857332496	0.69019608	-0.301029996	0.740362689	0.857332496	0.568201724	0.763427994	0.397940009	0.77815125	0.556302501	0.301029996	0.361727836	0.806179974	0.653212514	0.792391689	-0.522878745	-0.096910013	0.556302501	0.755874856	0.113943352	0	0.146128036	-1	-1	-1	-1	0	0	0	0	0	2.236067977	1.974841766	2.28035085	0	0	0	0	2.645751311	0	0	2.720294102	2.167948339	1.870828693	2.664582519	2.19089023	0.632455532	2.323790008	2.664582519	1.897366596	2.387467277	1.549193338	2.42899156	1.870828693	1.378404875	1.483239697	2.50998008	2.097617696	2.469817807	0.447213595	0.836660027	1.870828693	2.366431913	1.095445115	0.948683298	1.140175425	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	1.252621931	0.839522095	0.777996597	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.826079332	-0.121305038	-1.331927164	1.234526926	1.347882577	0.685634091	1.539984209	0.096000999	-1.670098143	1.289889721	1.618809987	-0.669075858	1.582510583	0.28052355	1.118514759	-0.419665679	-0.362633012	-0.143791488	1.227230363	0.011276336	1.482497275	-1.47323851	-2.13911239	-0.305083076	1.370064162	-0.462228088	-2.004964218	-1.444960724	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_83_TW_83	TW_83_TW_83	0	0	2.6	1.95	0	0	0.3	4.35	0	0	0	0	5.8	0	0	5.35	4.75	2.6	5.15	3.5	3.95	1.75	4.25	3.75	4.55	0.95	2.7	3.2	3.25	1.1	3.6	4.35	3.2	1.1	5.3	5.1	3.75	1.35	3.85	4.8	1.05	0	0	0	-1	-1	0.431363764	0.311753861	-1	-1	-0.397940009	0.648360011	-1	-1	-1	-1	0.770852012	-1	-1	0.736396502	0.685741739	0.431363764	0.720159303	0.556302501	0.607455023	0.267171728	0.638489257	0.58546073	0.667452953	0.021189299	0.447158031	0.51851394	0.525044807	0.079181246	0.568201724	0.648360011	0.51851394	0.079181246	0.73239376	0.716003344	0.58546073	0.161368002	0.596597096	0.69019608	0.06069784	-1	-1	-1	0	0	1.61245155	1.396424004	0	0	0.547722558	2.085665361	0	0	0	0	2.408318916	0	0	2.313006701	2.179449472	1.61245155	2.269361144	1.870828693	1.987460691	1.322875656	2.061552813	1.936491673	2.133072901	0.974679434	1.643167673	1.788854382	1.802775638	1.048808848	1.897366596	2.085665361	1.788854382	1.048808848	2.302172887	2.258317958	1.936491673	1.161895004	1.962141687	2.19089023	1.024695077	0	0	0	-0.050702013	-0.050702013	4.028324337	1.982164577	-0.865163895	-0.907601625	-1.323338138	0.300542982	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.523483054	-0.121305038	-1.331927164	0.168276283	1.367268352	0.26165932	0.671981507	-0.635676262	0.73598227	-0.494398338	0.066639713	-0.562986976	1.133428731	-0.673017332	-0.456035099	-0.606809084	0.399031523	-0.948514391	-0.108337411	-0.020617954	0.337232701	-0.557803762	0.824729022	0.553405394	0.684884145	-0.355588804	0.104953765	0.489814344	0.902709566	-0.126897547	-0.050702013	-0.339631314
TW_2195_TW_2195	TW_2195_TW_2195	0	0	0	0	2.2	0	1.9	5.4	0	0	0	0	6.6	0	4.7	5.2	4.8	1.1	4.3	5.4	0.5	5.9	6.9	2.8	1.7	1.8	7	6.2	0.6	0.6	6	5.9	0.7	4.6	7	6.1	0.4	0.7	7.2	2.9	2.4	0	0	0	-1	-1	-1	-1	0.361727836	-1	0.301029996	0.740362689	-1	-1	-1	-1	0.826074803	-1	0.681241237	0.72427587	0.69019608	0.079181246	0.643452676	0.740362689	-0.22184875	0.77815125	0.84509804	0.462397998	0.255272505	0.278753601	0.851258349	0.799340549	-0.15490196	-0.15490196	0.785329835	0.77815125	-0.096910013	0.672097858	0.851258349	0.792391689	-0.301029996	-0.096910013	0.86332286	0.477121255	0.397940009	-1	-1	-1	0	0	0	0	1.483239697	0	1.378404875	2.323790008	0	0	0	0	2.569046516	0	2.167948339	2.28035085	2.19089023	1.048808848	2.073644135	2.323790008	0.707106781	2.42899156	2.626785107	1.673320053	1.303840481	1.341640786	2.645751311	2.48997992	0.774596669	0.774596669	2.449489743	2.42899156	0.836660027	2.144761059	2.645751311	2.469817807	0.632455532	0.836660027	2.683281573	1.702938637	1.549193338	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.717059984	-0.907601625	-0.064403537	0.884528333	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.728322724	-0.121305038	1.920859359	0.082785491	1.386552361	-0.663230098	0.242139137	0.399816778	-1.537540044	1.477428118	1.521521215	-1.276585136	-0.330413499	-0.063958702	1.552834764	0.993826758	-1.446353514	-1.456454427	1.095354479	0.89553319	-1.264196131	1.109883492	1.519579261	1.021986587	-1.393310503	-0.877528349	1.606294155	-0.40869453	1.674860148	-0.126897547	-0.050702013	-0.339631314
TW_2196_TW_2196	TW_2196_TW_2196	0	0	0	0	5.2	0	0.8	5.5	0	0	0	0	5.8	0	1.3	5.7	4.8	4.6	6.1	2.9	0.5	4.3	5	2.9	2.4	3	3.4	4.6	4.9	5	4.5	5.6	2.7	1.2	3.3	3.1	1.1	1.4	2.8	3.1	1.2	0	0	0	-1	-1	-1	-1	0.72427587	-1	-0.045757491	0.748188027	-1	-1	-1	-1	0.770852012	-1	0.146128036	0.763427994	0.69019608	0.672097858	0.792391689	0.477121255	-0.22184875	0.643452676	0.707570176	0.477121255	0.397940009	0.491361694	0.544068044	0.672097858	0.698970004	0.707570176	0.662757832	0.755874856	0.447158031	0.113943352	0.531478917	0.505149978	0.079181246	0.176091259	0.462397998	0.505149978	0.113943352	-1	-1	-1	0	0	0	0	2.28035085	0	0.894427191	2.34520788	0	0	0	0	2.408318916	0	1.140175425	2.387467277	2.19089023	2.144761059	2.469817807	1.702938637	0.707106781	2.073644135	2.236067977	1.702938637	1.549193338	1.732050808	1.843908891	2.144761059	2.213594362	2.236067977	2.121320344	2.366431913	1.643167673	1.095445115	1.816590212	1.760681686	1.048808848	1.183215957	1.673320053	1.760681686	1.095445115	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	1.567366447	-0.907601625	-0.797892429	0.937054284	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.523483054	-0.121305038	0.378790379	0.363208993	1.386552361	1.135133651	1.112233315	-1.01948163	-1.537540044	0.843965159	0.515833587	-1.19627341	0.102707378	0.584018508	-0.053811316	0.205708722	1.136372734	1.250718503	0.379907488	0.728595473	0.092212454	-0.486838343	-0.157309472	-0.549115477	-0.729783469	-0.321372778	-0.496343699	-0.302367094	1.006865646	-0.126897547	-0.050702013	-0.339631314
TW_2313_TW_2313	TW_2313_TW_2313	0	0	0	0	7.5	0	6.4	5.6	0	0	0	0	7.3	0	0.1	6.3	4.8	5.8	1.8	5.4	1.9	4.4	1	5.2	1	0.5	2.9	5	1	0.1	3.5	6.2	3.8	5.8	2.5	3.2	0	0.8	5.3	7.1	0	4.9	0	0	-1	-1	-1	-1	0.880813592	-1	0.812913357	0.755874856	-1	-1	-1	-1	0.86923172	-1	-0.698970004	0.806179974	0.69019608	0.770852012	0.278753601	0.740362689	0.301029996	0.653212514	0.041392685	0.72427587	0.041392685	-0.22184875	0.477121255	0.707570176	0.041392685	-0.698970004	0.556302501	0.799340549	0.591064607	0.770852012	0.414973348	0.51851394	-1	-0.045757491	0.73239376	0.857332496	-1	0.698970004	-1	-1	0	0	0	0	2.738612788	0	2.529822128	2.366431913	0	0	0	0	2.701851217	0	0.316227766	2.50998008	2.19089023	2.408318916	1.341640786	2.323790008	1.378404875	2.097617696	1	2.28035085	1	0.707106781	1.702938637	2.236067977	1	0.316227766	1.870828693	2.48997992	1.949358869	2.408318916	1.58113883	1.788854382	0	0.894427191	2.302172887	2.664582519	0	2.213594362	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	2.056210551	-0.907601625	1.680618584	0.989104857	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.89757599	-0.121305038	-0.857459486	0.683939158	1.386552361	1.567609531	-1.365519063	0.399816778	-0.345517132	0.886701821	-2.665747605	0.369398043	-0.866782455	-1.117117051	-0.336272434	0.414158019	-1.041797549	-2.305519256	-0.166193088	1.058277997	0.607173929	1.510933898	-0.633484451	-0.486698432	-2.401231726	-0.784823168	0.812864372	1.362066288	-0.605815742	10.75984202	-0.050702013	-0.339631314
TW_2303_TW_2303	TW_2303_TW_2303	0	0	0	0	0	2.8	4.6	3.8	0	0	0	0	4.6	0	4.8	4.5	4.9	0.6	3.8	2.6	0.5	2.9	3.2	4.5	1.1	3.8	2.5	4.6	0.3	0.4	3.4	2.8	2.8	0.9	1.1	3.8	5.2	0	3	2.5	0	0	0	0	-1	-1	-1	-1	-1	0.462397998	0.672097858	0.591064607	-1	-1	-1	-1	0.672097858	-1	0.69019608	0.662757832	0.698970004	-0.15490196	0.591064607	0.431363764	-0.22184875	0.477121255	0.51851394	0.662757832	0.079181246	0.591064607	0.414973348	0.672097858	-0.397940009	-0.301029996	0.544068044	0.462397998	0.462397998	0	0.079181246	0.591064607	0.72427587	-1	0.491361694	0.414973348	-1	-1	-1	-1	0	0	0	0	0	1.673320053	2.144761059	1.949358869	0	0	0	0	2.144761059	0	2.19089023	2.121320344	2.213594362	0.774596669	1.949358869	1.61245155	0.707106781	1.702938637	1.788854382	2.121320344	1.048808848	1.949358869	1.58113883	2.144761059	0.547722558	0.632455532	1.843908891	1.673320053	1.673320053	0.948683298	1.048808848	1.949358869	2.28035085	0	1.732050808	1.58113883	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.70896166	1.097042055	-0.033739905	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.18759112	-0.121305038	1.955281339	-0.333545529	1.424821391	-1.113188808	-0.030821673	-1.226339801	-1.537540044	0.183124007	-0.635273301	-0.061818197	-0.780620299	0.944692321	-0.58032186	0.205708722	-1.853549247	-1.719751172	-0.224881349	-1.120943611	0.142923625	-0.71016269	-1.710064322	-0.131098254	1.232879924	-2.220206671	-0.374072201	-0.632975399	-0.605815742	-0.126897547	-0.050702013	-0.339631314
